Ogs,name_strain,name_gene,direction,start,end
29868635,Yersinia pseudotuberculosis IP 32953,YPTB3375,forward,4008696,4009982
29868635,Yersinia pseudotuberculosis PB1/+,YPTS_3513,forward,3920157,3921443
29868635,Yersinia pseudotuberculosis YPIII,YPK_0682,reverse,743093,744379
29868717,Yersinia pestis A1122,A1122_12000,reverse,2622950,2623939
29868717,Yersinia pestis Angola,YpAngola_A1902,forward,1975410,1976399
29868717,Yersinia pestis Antiqua,YPA_2552,forward,2844757,2845746
29868717,Yersinia pestis CO92,YPO2806,forward,3138485,3139474
29868717,Yersinia pestis D106004,YPD4_2492,reverse,3184749,3185738
29868717,Yersinia pestis D182038,YPD8_2487,reverse,3166695,3167684
29868717,Yersinia pestis KIM,y1124,reverse,1261684,1262676
29868717,Yersinia pestis Nepal516,YPN_1034,reverse,1191568,1192557
29868717,Yersinia pestis Pestoides F,YPDSF_2696,forward,3061370,3062359
29868717,Yersinia pestis Z176003,YPZ3_2509,reverse,3241732,3242721
29868717,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_3329,forward,3206685,3207674
29868717,Yersinia pestis biovar Microtus str. 91001,YP_1163,forward,1251717,1252709
29868717,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2999,forward,3378988,3379977
29868717,Yersinia pseudotuberculosis IP 32953,YPTB1052,reverse,1255529,1256518
29868717,Yersinia pseudotuberculosis PB1/+,YPTS_1100,reverse,1238072,1239061
29868717,Yersinia pseudotuberculosis YPIII,YPK_3076,forward,3383510,3384499
29868958,Yersinia pestis A1122,A1122_04430,forward,947938,950085
29868958,Yersinia pestis Angola,YpAngola_A3735,forward,3958098,3960245
29868958,Yersinia pestis Antiqua,YPA_3327,forward,3669013,3671160
29868958,Yersinia pestis CO92,YPO0142,reverse,155018,157165
29868958,Yersinia pestis D106004,YPD4_0123,reverse,153978,156125
29868958,Yersinia pestis D182038,YPD8_0129,reverse,156013,158160
29868958,Yersinia pestis KIM,y3922,reverse,4378099,4380246
29868958,Yersinia pestis Nepal516,YPN_3923,forward,4461165,4463312
29868958,Yersinia pestis Pestoides F,YPDSF_0069,reverse,83529,85676
29868958,Yersinia pestis Z176003,YPZ3_0122,reverse,153986,156133
29868958,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_0078,reverse,84660,86807
29868958,Yersinia pestis biovar Microtus str. 91001,YP_0143,reverse,155744,157891
29868958,Yersinia pseudotuberculosis IP 31758,YpsIP31758_3974,forward,4457408,4459555
29868958,Yersinia pseudotuberculosis IP 32953,YPTB3758,forward,4459529,4461676
29868958,Yersinia pseudotuberculosis PB1/+,YPTS_3954,forward,4390518,4392665
29868958,Yersinia pseudotuberculosis YPIII,YPK_0178,reverse,229787,231934
29869124,Yersinia pestis A1122,A1122_05375,reverse,1150139,1151101
29869124,Yersinia pestis Angola,YpAngola_A3798,forward,4031006,4031968
29869124,Yersinia pestis Antiqua,YPA_2996,reverse,3335829,3336791
29869124,Yersinia pestis CO92,YPO4089,forward,4608658,4609620
29869124,Yersinia pestis D106004,YPD4_3600,forward,4595648,4596610
29869124,Yersinia pestis D182038,YPD8_3607,forward,4581884,4582846
29869124,Yersinia pestis KIM,y4105,forward,4555369,4556406
29869124,Yersinia pestis Nepal516,YPN_3733,forward,4284236,4285198
29869124,Yersinia pestis Pestoides F,YPDSF_0008,reverse,10146,11108
29869124,Yersinia pestis Z176003,YPZ3_3508,forward,4508516,4509478
29869124,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4610,forward,4486999,4487961
29869124,Yersinia pestis biovar Microtus str. 91001,YP_3997,forward,4549696,4550685
29869124,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4146,forward,4680422,4681384
29869124,Yersinia pseudotuberculosis IP 32953,YPTB3901,reverse,4656441,4657403
29869124,Yersinia pseudotuberculosis PB1/+,YPTS_4118,reverse,4601974,4602936
29869124,Yersinia pseudotuberculosis YPIII,YPK_0008,reverse,8753,9715
29865811,Yersinia pestis A1122,A1122_05155,forward,1105321,1105761
29865811,Yersinia pestis Angola,YpAngola_A0001,reverse,270,710
29865811,Yersinia pestis Antiqua,YPA_0001,reverse,270,710
29865811,Yersinia pestis CO92,YPO0001,reverse,271,711
29865811,Yersinia pestis D106004,YPD4_0001,reverse,270,710
29865811,Yersinia pestis D182038,YPD8_0001,reverse,270,710
29865811,Yersinia pestis KIM,y0001,reverse,21,461
29865811,Yersinia pestis Nepal516,YPN_0001,reverse,270,710
29865811,Yersinia pestis Pestoides F,YPDSF_3904,forward,4482670,4483110
29865811,Yersinia pestis Z176003,YPZ3_0001,reverse,270,710
29865811,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_0001,reverse,270,710
29865811,Yersinia pestis biovar Microtus str. 91001,YP_0001,reverse,21,461
29865811,Yersinia pseudotuberculosis IP 31758,YpsIP31758_0001,reverse,21,461
29865811,Yersinia pseudotuberculosis IP 32953,YPTB0001,reverse,270,710
29865811,Yersinia pseudotuberculosis PB1/+,YPTS_4170,forward,4660886,4661326
29865811,Yersinia pseudotuberculosis YPIII,YPK_4216,forward,4654712,4655152
29865812,Yersinia pestis A1122,A1122_05150,forward,1104767,1105228
29865812,Yersinia pestis Angola,YpAngola_A0002,reverse,803,1264
29865812,Yersinia pestis Antiqua,YPA_0002,reverse,803,1264
29865812,Yersinia pestis CO92,YPO0002,reverse,804,1265
29865812,Yersinia pestis D106004,YPD4_0002,reverse,803,1264
29865812,Yersinia pestis D182038,YPD8_0002,reverse,803,1264
29865812,Yersinia pestis KIM,y0002,reverse,554,1015
29865812,Yersinia pestis Nepal516,YPN_0002,reverse,803,1264
29865812,Yersinia pestis Pestoides F,YPDSF_3903,forward,4482116,4482577
29865812,Yersinia pestis Z176003,YPZ3_0002,reverse,803,1264
29865812,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_0002,reverse,803,1264
29865812,Yersinia pestis biovar Microtus str. 91001,YP_0002,reverse,554,1015
29865812,Yersinia pseudotuberculosis IP 31758,YpsIP31758_0002,reverse,554,1015
29865812,Yersinia pseudotuberculosis IP 32953,YPTB0002,reverse,803,1264
29865812,Yersinia pseudotuberculosis PB1/+,YPTS_4169,forward,4660332,4660793
29865812,Yersinia pseudotuberculosis YPIII,YPK_4215,forward,4654158,4654619
29865813,Yersinia pestis A1122,A1122_05145,reverse,1103605,1104597
29865813,Yersinia pestis Angola,YpAngola_A0003,forward,1434,2426
29865813,Yersinia pestis Antiqua,YPA_0003,forward,1434,2426
29865813,Yersinia pestis CO92,YPO0003,forward,1435,2427
29865813,Yersinia pestis D106004,YPD4_0003,forward,1434,2426
29865813,Yersinia pestis D182038,YPD8_0003,forward,1434,2426
29865813,Yersinia pestis KIM,y0003,forward,1185,2177
29865813,Yersinia pestis Nepal516,YPN_0003,forward,1434,2426
29865813,Yersinia pestis Pestoides F,YPDSF_3902,reverse,4480954,4481946
29865813,Yersinia pestis Z176003,YPZ3_0003,forward,1434,2426
29865813,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_0003,forward,1434,2426
29865813,Yersinia pestis biovar Microtus str. 91001,YP_0003,forward,1185,2177
29865813,Yersinia pseudotuberculosis IP 31758,YpsIP31758_0003,forward,1185,2177
29865813,Yersinia pseudotuberculosis IP 32953,YPTB0003,forward,1434,2426
29865813,Yersinia pseudotuberculosis PB1/+,YPTS_4168,reverse,4659170,4660162
29865813,Yersinia pseudotuberculosis YPIII,YPK_4214,reverse,4652996,4653988
29865815,Yersinia pestis A1122,A1122_05140,forward,1102040,1103506
29865815,Yersinia pestis Angola,YpAngola_A0004,reverse,2525,3991
29865815,Yersinia pestis Antiqua,YPA_0004,reverse,2525,3991
29865815,Yersinia pestis CO92,YPO0004,reverse,2526,3992
29865815,Yersinia pestis D106004,YPD4_0004,reverse,2525,3991
29865815,Yersinia pestis D182038,YPD8_0004,reverse,2525,3991
29865815,Yersinia pestis KIM,y0004,reverse,2276,3742
29865815,Yersinia pestis Nepal516,YPN_0004,reverse,2525,3991
29865815,Yersinia pestis Pestoides F,YPDSF_3901,forward,4479389,4480855
29865815,Yersinia pestis Z176003,YPZ3_0004,reverse,2525,3991
29865815,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_0004,reverse,2525,3991
29865815,Yersinia pestis biovar Microtus str. 91001,YP_0004,reverse,2276,3742
29865815,Yersinia pseudotuberculosis IP 31758,YpsIP31758_0004,reverse,2276,3742
29865815,Yersinia pseudotuberculosis IP 32953,YPTB0004,reverse,2525,3991
29865815,Yersinia pseudotuberculosis PB1/+,YPTS_4167,forward,4657605,4659071
29865815,Yersinia pseudotuberculosis YPIII,YPK_4213,forward,4651431,4652897
29865817,Yersinia pestis A1122,A1122_05130,reverse,1098341,1100209
29865817,Yersinia pestis Angola,YpAngola_A0006,forward,5807,7675
29865817,Yersinia pestis Antiqua,YPA_0009,forward,7781,9649
29865817,Yersinia pestis CO92,YPO0006,forward,5823,7691
29865817,Yersinia pestis D106004,YPD4_0006,forward,5822,7690
29865817,Yersinia pestis D182038,YPD8_0006,forward,5822,7690
29865817,Yersinia pestis KIM,y0006,forward,5573,7441
29865817,Yersinia pestis Nepal516,YPN_0006,forward,5822,7690
29865817,Yersinia pestis Pestoides F,YPDSF_3899,reverse,4475705,4477573
29865817,Yersinia pestis Z176003,YPZ3_0006,forward,5822,7690
29865817,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_0006,forward,5822,7690
29865817,Yersinia pestis biovar Microtus str. 91001,YP_0006,forward,5588,7456
29865817,Yersinia pseudotuberculosis IP 31758,YpsIP31758_0006,forward,5558,7426
29865817,Yersinia pseudotuberculosis IP 32953,YPTB0006,forward,5807,7675
29865817,Yersinia pseudotuberculosis PB1/+,YPTS_4165,reverse,4653921,4655789
29865817,Yersinia pseudotuberculosis YPIII,YPK_4211,reverse,4647747,4649615
29865818,Yersinia pestis A1122,A1122_05125,reverse,1097717,1098136
29865818,Yersinia pestis Angola,YpAngola_A0007,forward,7880,8299
29865818,Yersinia pestis Antiqua,YPA_0010,forward,9854,10273
29865818,Yersinia pestis CO92,YPO0007,forward,7896,8315
29865818,Yersinia pestis D106004,YPD4_0007,forward,7895,8314
29865818,Yersinia pestis D182038,YPD8_0007,forward,7895,8314
29865818,Yersinia pestis KIM,y0007,forward,7646,8065
29865818,Yersinia pestis Nepal516,YPN_0007,forward,7895,8314
29865818,Yersinia pestis Pestoides F,YPDSF_3898,reverse,4475081,4475500
29865818,Yersinia pestis Z176003,YPZ3_0007,forward,7895,8314
29865818,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_0007,forward,7895,8314
29865818,Yersinia pestis biovar Microtus str. 91001,YP_0007,forward,7661,8080
29865818,Yersinia pseudotuberculosis IP 31758,YpsIP31758_0007,forward,7631,8050
29865818,Yersinia pseudotuberculosis IP 32953,YPTB0007,forward,7880,8299
29865818,Yersinia pseudotuberculosis PB1/+,YPTS_4164,reverse,4653279,4653698
29865818,Yersinia pseudotuberculosis YPIII,YPK_4210,reverse,4647123,4647542
29865820,Yersinia pestis A1122,A1122_13200,reverse,2857203,2858231
29865820,Yersinia pestis Angola,YpAngola_A1872,reverse,1937656,1938684
29865820,Yersinia pestis Antiqua,YPA_2518,reverse,2805509,2806537
29865820,Yersinia pestis CO92,YPO2583,forward,2904205,2905233
29865820,Yersinia pestis D106004,YPD4_2433,reverse,3104769,3105797
29865820,Yersinia pestis D182038,YPD8_2260,forward,2886146,2886484
29865820,Yersinia pestis KIM,y1151,forward,1300356,1301384
29865820,Yersinia pestis Nepal516,YPN_1067,forward,1230257,1231285
29865820,Yersinia pestis Pestoides F,YPDSF_2671,reverse,3023283,3024311
29865820,Yersinia pestis Z176003,YPZ3_2282,forward,2960786,2961814
29865820,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_3294,reverse,3167939,3168967
29865820,Yersinia pestis biovar Microtus str. 91001,YP_1132,reverse,1213715,1214743
29865820,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2971,reverse,3342030,3343058
29865820,Yersinia pseudotuberculosis IP 32953,YPTB1076,forward,1293105,1294133
29865820,Yersinia pseudotuberculosis PB1/+,YPTS_1132,forward,1275589,1276617
29865820,Yersinia pseudotuberculosis YPIII,YPK_3043,reverse,3344365,3345393
29865824,Yersinia pestis A1122,A1122_05110,forward,1095096,1096520
29865824,Yersinia pestis Angola,YpAngola_A0009,reverse,9496,10920
29865824,Yersinia pestis Antiqua,YPA_0013,reverse,11470,12894
29865824,Yersinia pestis CO92,YPO0009,reverse,9512,10936
29865824,Yersinia pestis D106004,YPD4_0009,reverse,9511,10887
29865824,Yersinia pestis D182038,YPD8_0009,reverse,9511,10887
29865824,Yersinia pestis KIM,y0010,reverse,9262,10686
29865824,Yersinia pestis Nepal516,YPN_0010,reverse,9511,10935
29865824,Yersinia pestis Pestoides F,YPDSF_3894,forward,4472460,4473884
29865824,Yersinia pestis Z176003,YPZ3_0009,reverse,9511,10887
29865824,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_0010,reverse,9511,10935
29865824,Yersinia pestis biovar Microtus str. 91001,YP_0010,reverse,9277,10701
29865824,Yersinia pseudotuberculosis IP 31758,YpsIP31758_0009,reverse,9247,10671
29865824,Yersinia pseudotuberculosis IP 32953,YPTB0010,reverse,9496,10920
29865824,Yersinia pseudotuberculosis PB1/+,YPTS_4161,forward,4650658,4652082
29865824,Yersinia pseudotuberculosis YPIII,YPK_4207,forward,4644502,4645926
29865825,Yersinia pestis A1122,A1122_05105,forward,1094327,1095016
29865825,Yersinia pestis Angola,YpAngola_A0011,reverse,11000,11689
29865825,Yersinia pestis Antiqua,YPA_0014,reverse,12974,13666
29865825,Yersinia pestis CO92,YPO0010,reverse,11016,11705
29865825,Yersinia pestis D106004,YPD4_0010,reverse,11015,11704
29865825,Yersinia pestis D182038,YPD8_0010,reverse,11015,11704
29865825,Yersinia pestis KIM,y0011,reverse,10766,11455
29865825,Yersinia pestis Nepal516,YPN_0011,reverse,11015,11704
29865825,Yersinia pestis Pestoides F,YPDSF_3893,forward,4471691,4472380
29865825,Yersinia pestis Z176003,YPZ3_0010,reverse,11015,11704
29865825,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_0011,reverse,11015,11704
29865825,Yersinia pestis biovar Microtus str. 91001,YP_0011,reverse,10781,11470
29865825,Yersinia pseudotuberculosis IP 31758,YpsIP31758_0011,reverse,10751,11440
29865825,Yersinia pseudotuberculosis IP 32953,YPTB0011,reverse,11000,11689
29865825,Yersinia pseudotuberculosis PB1/+,YPTS_4160,forward,4649889,4650578
29865825,Yersinia pseudotuberculosis YPIII,YPK_4206,forward,4643733,4644422
29865826,Yersinia pestis A1122,A1122_05090,forward,1086330,1086860
29865826,Yersinia pestis Angola,YpAngola_A0018,reverse,19222,19779
29865826,Yersinia pestis Antiqua,YPA_3530,forward,3940169,3940699
29865826,Yersinia pestis CO92,YPO0012,reverse,19172,19702
29865826,Yersinia pestis D106004,YPD4_0012,reverse,19171,19728
29865826,Yersinia pestis D182038,YPD8_0013,reverse,19230,19787
29865826,Yersinia pestis KIM,y3816,forward,4239094,4239651
29865826,Yersinia pestis Nepal516,YPN_0239,reverse,300147,300677
29865826,Yersinia pestis Pestoides F,YPDSF_3891,forward,4463694,4464224
29865826,Yersinia pestis Z176003,YPZ3_0012,reverse,19171,19728
29865826,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4243,forward,4103206,4103736
29865826,Yersinia pestis biovar Microtus str. 91001,YP_0013,reverse,18956,19513
29865826,Yersinia pseudotuberculosis IP 31758,YpsIP31758_0016,reverse,18907,19440
29865826,Yersinia pseudotuberculosis IP 32953,YPTB0013,reverse,19223,19753
29865826,Yersinia pseudotuberculosis PB1/+,YPTS_0014,reverse,13793,14323
29865826,Yersinia pseudotuberculosis YPIII,YPK_4200,forward,4635737,4636267
29865829,Yersinia pestis A1122,A1122_05075,reverse,1084254,1085240
29865829,Yersinia pestis Angola,YpAngola_A0021,forward,20853,21839
29865829,Yersinia pestis Antiqua,YPA_3527,reverse,3938093,3939079
29865829,Yersinia pestis CO92,YPO0014,forward,20792,21778
29865829,Yersinia pestis D106004,YPD4_0014,forward,20791,21777
29865829,Yersinia pestis D182038,YPD8_0015,forward,20850,21836
29865829,Yersinia pestis KIM,y3813,reverse,4237034,4238020
29865829,Yersinia pestis Nepal516,YPN_0242,forward,301778,302764
29865829,Yersinia pestis Pestoides F,YPDSF_3888,reverse,4461607,4462593
29865829,Yersinia pestis Z176003,YPZ3_0014,forward,20791,21777
29865829,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4240,reverse,4101119,4102105
29865829,Yersinia pestis biovar Microtus str. 91001,YP_0016,forward,20587,21573
29865829,Yersinia pseudotuberculosis IP 31758,YpsIP31758_0019,forward,20538,21524
29865829,Yersinia pseudotuberculosis IP 32953,YPTB0016,forward,20855,21841
29865829,Yersinia pseudotuberculosis PB1/+,YPTS_0017,forward,15424,16410
29865829,Yersinia pseudotuberculosis YPIII,YPK_4197,reverse,4633650,4634636
29865830,Yersinia pestis A1122,A1122_05070,reverse,1083603,1084226
29865830,Yersinia pestis Angola,YpAngola_A0022,forward,21867,22490
29865830,Yersinia pestis Antiqua,YPA_3526,reverse,3937442,3938065
29865830,Yersinia pestis CO92,YPO0015,forward,21806,22429
29865830,Yersinia pestis D106004,YPD4_0015,forward,21957,22427
29865830,Yersinia pestis D182038,YPD8_0016,forward,21864,22487
29865830,Yersinia pestis KIM,y3812,reverse,4236383,4237006
29865830,Yersinia pestis Nepal516,YPN_0243,forward,302792,303415
29865830,Yersinia pestis Pestoides F,YPDSF_3887,reverse,4460956,4461579
29865830,Yersinia pestis Z176003,YPZ3_0015,forward,21805,22428
29865830,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4239,reverse,4100468,4101091
29865830,Yersinia pestis biovar Microtus str. 91001,YP_0017,forward,21601,22224
29865830,Yersinia pseudotuberculosis IP 31758,YpsIP31758_0020,forward,21552,22175
29865830,Yersinia pseudotuberculosis IP 32953,YPTB0017,forward,21869,22492
29865830,Yersinia pseudotuberculosis PB1/+,YPTS_0018,forward,16438,17061
29865830,Yersinia pseudotuberculosis YPIII,YPK_4196,reverse,4632999,4633622
29865832,Yersinia pestis A1122,A1122_05055,forward,1078544,1079194
29865832,Yersinia pestis Angola,YpAngola_A0024,reverse,26188,26838
29865832,Yersinia pestis Antiqua,YPA_3523,forward,3932383,3933033
29865832,Yersinia pestis CO92,YPO0019,reverse,26838,27488
29865832,Yersinia pestis D106004,YPD4_0018,reverse,26836,27486
29865832,Yersinia pestis D182038,YPD8_0020,reverse,26896,27546
29865832,Yersinia pestis KIM,y3809,forward,4231324,4231974
29865832,Yersinia pestis Nepal516,YPN_0246,reverse,307824,308474
29865832,Yersinia pestis Pestoides F,YPDSF_3885,forward,4456608,4457258
29865832,Yersinia pestis Z176003,YPZ3_0018,reverse,26837,27487
29865832,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4232,forward,4094699,4095349
29865832,Yersinia pestis biovar Microtus str. 91001,YP_0020,reverse,26633,27283
29865832,Yersinia pseudotuberculosis IP 31758,YpsIP31758_0022,reverse,25872,26522
29865832,Yersinia pseudotuberculosis IP 32953,YPTB0019,reverse,26189,26839
29865832,Yersinia pseudotuberculosis PB1/+,YPTS_0020,reverse,20758,21408
29865832,Yersinia pseudotuberculosis YPIII,YPK_4194,forward,4628652,4629302
29865833,Yersinia pestis A1122,A1122_05050,reverse,1077233,1077799
29865833,Yersinia pestis Angola,YpAngola_A0025,forward,27583,28149
29865833,Yersinia pestis Antiqua,YPA_3522,reverse,3931072,3931638
29865833,Yersinia pestis CO92,YPO0020,forward,28233,28799
29865833,Yersinia pestis D106004,YPD4_0019,forward,28231,28797
29865833,Yersinia pestis D182038,YPD8_0021,forward,28291,28857
29865833,Yersinia pestis KIM,y3808,reverse,4230013,4230579
29865833,Yersinia pestis Nepal516,YPN_0247,forward,309219,309785
29865833,Yersinia pestis Pestoides F,YPDSF_3884,reverse,4455297,4455863
29865833,Yersinia pestis Z176003,YPZ3_0019,forward,28232,28798
29865833,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4230,reverse,4093388,4093954
29865833,Yersinia pestis biovar Microtus str. 91001,YP_0021,forward,28028,28594
